timestamp,loja_id,equipamento_id,temperatura_interna,temperatura_ambiente,corrente,consumo_kw,pressao_succao,pressao_descarga,tempo_ciclo_min,partidas_ult_1h,alarme_ativo,em_degradacao,falha_ativa,falha_24h
2026-01-14 11:30:00,L05,COMP_L05_01,-17.6,31.5,9.4,3.4,25.3,196.8,14,3,0,0,0,0
2026-01-14 11:45:00,L05,COMP_L05_01,-18.6,30.8,9.2,3.4,24.0,196.8,13,3,0,0,0,0
2026-01-14 12:00:00,L05,COMP_L05_01,-18.5,30.6,9.4,3.3,23.9,202.8,15,1,0,0,0,0
2026-01-14 12:15:00,L05,COMP_L05_01,-18.8,32.5,8.9,3.2,24.9,199.7,13,2,0,0,0,0
2026-01-14 12:30:00,L05,COMP_L05_01,-18.5,30.4,9.0,3.5,24.5,202.1,15,3,0,0,0,0
2026-01-14 12:45:00,L05,COMP_L05_01,-18.8,31.3,9.4,3.3,24.4,196.9,14,1,0,0,0,0
2026-01-14 13:00:00,L05,COMP_L05_01,-17.6,30.0,9.4,3.4,25.8,208.6,13,1,0,0,0,0
2026-01-14 13:15:00,L05,COMP_L05_01,-19.6,29.1,8.6,3.4,23.4,202.1,14,1,0,0,0,0
2026-01-14 13:30:00,L05,COMP_L05_01,-18.9,32.1,9.1,3.3,24.0,193.1,14,3,0,0,0,0
2026-01-14 13:45:00,L05,COMP_L05_01,-20.0,29.7,9.0,3.4,26.2,204.1,13,2,0,0,0,0
2026-01-14 14:00:00,L05,COMP_L05_01,-18.7,30.6,9.3,3.2,24.3,210.5,15,1,0,0,0,0
2026-01-14 14:15:00,L05,COMP_L05_01,-18.8,29.8,8.4,3.6,24.2,198.3,13,1,0,0,0,0
2026-01-14 14:30:00,L05,COMP_L05_01,-17.9,28.2,8.6,2.9,24.8,199.7,15,2,0,0,0,0
2026-01-14 14:45:00,L05,COMP_L05_01,-18.4,32.3,8.8,3.1,23.8,200.2,15,3,0,0,0,0
2026-01-14 15:00:00,L05,COMP_L05_01,-18.5,29.2,8.3,3.3,24.0,203.1,13,1,0,0,0,0
2026-01-14 15:15:00,L05,COMP_L05_01,-17.8,28.7,9.5,3.3,25.2,195.3,13,2,1,0,0,0
2026-01-14 15:30:00,L05,COMP_L05_01,-18.7,29.9,9.0,3.0,23.5,203.6,13,3,0,0,0,0
2026-01-14 15:45:00,L05,COMP_L05_01,-18.9,31.4,9.0,3.4,24.1,202.9,14,3,0,0,0,0
2026-01-14 16:00:00,L05,COMP_L05_01,-18.3,29.0,8.6,3.5,26.6,194.4,15,3,0,0,0,0
2026-01-14 16:15:00,L05,COMP_L05_01,-19.2,30.3,9.2,3.3,25.7,207.4,14,2,0,0,0,0
2026-01-14 16:30:00,L05,COMP_L05_01,-18.3,28.5,8.7,3.3,23.0,197.0,15,2,0,0,0,0
2026-01-14 16:45:00,L05,COMP_L05_01,-17.6,30.8,8.7,3.1,24.2,199.5,15,3,1,0,0,0
2026-01-14 17:00:00,L05,COMP_L05_01,-18.3,30.9,9.3,3.5,26.1,197.6,14,3,0,0,0,0
2026-01-14 17:15:00,L05,COMP_L05_01,-18.5,28.6,8.6,3.4,24.6,189.1,15,1,0,0,0,0
2026-01-14 17:30:00,L05,COMP_L05_01,-17.9,30.9,9.0,3.2,25.3,202.8,14,3,0,0,0,0
2026-01-14 17:45:00,L05,COMP_L05_01,-19.1,26.9,9.0,3.2,24.1,201.8,15,3,0,0,0,0
2026-01-14 18:00:00,L05,COMP_L05_01,-18.0,31.9,8.7,3.2,24.0,202.6,14,1,0,0,0,0
2026-01-14 18:15:00,L05,COMP_L05_01,-19.1,32.1,9.5,3.2,23.7,199.6,14,3,0,0,0,0
2026-01-14 18:30:00,L05,COMP_L05_01,-18.3,30.6,9.0,3.6,24.2,197.1,13,1,0,0,0,0
2026-01-14 18:45:00,L05,COMP_L05_01,-18.4,29.8,8.8,3.1,25.8,196.4,13,2,0,0,0,0
2026-01-14 19:00:00,L05,COMP_L05_01,-19.5,30.2,9.0,3.5,24.6,199.8,15,2,1,0,0,0
2026-01-14 19:15:00,L05,COMP_L05_01,-18.5,29.4,8.7,3.3,24.1,196.8,14,2,0,0,0,0
2026-01-14 19:30:00,L05,COMP_L05_01,-18.4,30.7,8.9,3.3,23.8,196.1,13,1,0,0,0,0
2026-01-14 19:45:00,L05,COMP_L05_01,-18.0,28.1,9.0,2.9,24.3,204.1,13,2,0,0,0,0
2026-01-14 20:00:00,L05,COMP_L05_01,-18.3,29.2,9.1,3.0,24.2,204.1,14,3,0,0,0,0
2026-01-14 20:15:00,L05,COMP_L05_01,-18.6,33.2,8.9,3.3,23.2,201.1,14,2,0,0,0,0
2026-01-14 20:30:00,L05,COMP_L05_01,-18.4,31.1,9.2,3.7,22.9,195.7,14,1,0,0,0,0
2026-01-14 20:45:00,L05,COMP_L05_01,-18.1,30.3,9.0,3.0,25.8,202.2,13,1,0,0,0,0
2026-01-14 21:00:00,L05,COMP_L05_01,-18.0,30.8,9.2,3.1,25.0,198.1,13,1,0,0,0,0
2026-01-14 21:15:00,L05,COMP_L05_01,-17.3,30.2,9.2,3.1,24.5,199.4,15,1,0,0,0,0
2026-01-14 21:30:00,L05,COMP_L05_01,-19.2,31.9,9.6,3.2,25.6,203.5,14,3,0,0,0,0
2026-01-14 21:45:00,L05,COMP_L05_01,-18.7,28.4,9.0,3.0,25.4,202.0,14,1,0,0,0,0
2026-01-14 22:00:00,L05,COMP_L05_01,-18.5,31.1,8.8,3.7,24.2,198.7,13,1,0,0,0,0
2026-01-14 22:15:00,L05,COMP_L05_01,-18.5,31.2,9.1,3.3,23.9,204.7,14,1,0,0,0,0
2026-01-14 22:30:00,L05,COMP_L05_01,-18.3,32.2,8.4,3.3,24.2,202.7,13,3,0,0,0,0
2026-01-14 22:45:00,L05,COMP_L05_01,-17.3,30.5,8.7,3.4,24.7,197.1,13,2,0,0,0,0
2026-01-14 23:00:00,L05,COMP_L05_01,-18.7,30.9,8.7,3.3,24.8,201.5,14,1,0,0,0,0
2026-01-14 23:15:00,L05,COMP_L05_01,-18.0,34.4,8.5,3.2,24.5,199.1,14,2,0,0,0,0
2026-01-14 23:30:00,L05,COMP_L05_01,-19.0,31.0,8.7,3.3,25.3,201.0,14,2,0,0,0,0
2026-01-14 23:45:00,L05,COMP_L05_01,-18.4,32.2,8.9,3.4,23.8,198.1,15,1,0,0,0,0
2026-01-15 00:00:00,L05,COMP_L05_01,-18.0,31.2,8.9,3.0,24.2,207.5,13,3,0,0,0,0
2026-01-15 00:15:00,L05,COMP_L05_01,-16.7,32.6,9.0,3.2,24.2,201.5,14,2,1,0,0,0
2026-01-15 00:30:00,L05,COMP_L05_01,-18.5,32.7,8.7,3.2,23.8,198.2,13,2,0,0,0,0
2026-01-15 00:45:00,L05,COMP_L05_01,-18.7,29.7,8.9,3.2,25.8,198.1,14,2,0,0,0,0
2026-01-15 01:00:00,L05,COMP_L05_01,-19.0,27.9,8.7,3.7,23.6,200.5,15,3,0,0,0,0
2026-01-15 01:15:00,L05,COMP_L05_01,-18.0,30.2,8.7,3.7,25.0,200.9,13,1,0,0,0,0
2026-01-15 01:30:00,L05,COMP_L05_01,-18.5,30.9,8.5,3.3,25.0,203.5,13,3,0,0,0,0
2026-01-15 01:45:00,L05,COMP_L05_01,-18.1,30.4,8.4,3.4,23.1,199.6,15,3,0,0,0,0
2026-01-15 02:00:00,L05,COMP_L05_01,-18.4,28.2,9.0,3.5,24.1,197.9,14,3,0,0,0,0
2026-01-15 02:15:00,L05,COMP_L05_01,-18.6,30.8,9.0,3.5,23.7,201.3,13,3,0,0,0,0
2026-01-15 02:30:00,L05,COMP_L05_01,-18.3,30.7,8.3,3.7,27.4,202.2,15,1,0,0,0,0
2026-01-15 02:45:00,L05,COMP_L05_01,-19.7,29.6,8.6,3.2,23.1,192.4,15,3,0,0,0,0
2026-01-15 03:00:00,L05,COMP_L05_01,-18.8,30.5,9.0,3.4,22.4,202.3,14,3,0,0,0,0
2026-01-15 03:15:00,L05,COMP_L05_01,-17.9,31.5,9.1,3.3,24.4,193.0,15,3,0,0,0,0
2026-01-15 03:30:00,L05,COMP_L05_01,-19.0,27.0,8.8,3.0,24.0,199.0,13,3,0,0,0,0
2026-01-15 03:45:00,L05,COMP_L05_01,-19.6,29.5,8.8,3.4,24.5,194.4,15,2,0,0,0,0
2026-01-15 04:00:00,L05,COMP_L05_01,-19.5,28.6,8.9,3.5,24.2,204.6,15,2,0,0,0,0
2026-01-15 04:15:00,L05,COMP_L05_01,-19.6,29.8,8.9,3.3,24.5,202.3,13,2,0,0,0,0
2026-01-15 04:30:00,L05,COMP_L05_01,-17.9,30.5,8.3,2.9,23.7,202.6,13,3,0,0,0,0
2026-01-15 04:45:00,L05,COMP_L05_01,-18.1,31.3,8.5,2.8,23.8,202.0,13,1,0,0,0,0
2026-01-15 05:00:00,L05,COMP_L05_01,-18.3,32.6,8.6,3.4,22.4,200.9,13,1,0,0,0,0
2026-01-15 05:15:00,L05,COMP_L05_01,-19.0,27.6,9.0,3.1,23.7,195.7,15,2,0,0,0,0
2026-01-15 05:30:00,L05,COMP_L05_01,-16.8,29.5,9.0,3.0,22.0,197.3,13,1,0,0,0,0
2026-01-15 05:45:00,L05,COMP_L05_01,-17.5,30.0,8.6,3.4,25.6,196.6,15,1,0,0,0,0
2026-01-15 06:00:00,L05,COMP_L05_01,-19.7,31.1,9.2,2.9,23.8,193.0,13,3,0,0,0,0
2026-01-15 06:15:00,L05,COMP_L05_01,-18.6,30.3,9.5,3.2,25.6,199.1,15,1,0,0,0,0
2026-01-15 06:30:00,L05,COMP_L05_01,-19.3,29.5,9.2,3.3,24.6,198.0,14,2,0,0,0,0
2026-01-15 06:45:00,L05,COMP_L05_01,-18.4,31.6,9.6,3.3,25.3,202.2,14,3,0,0,0,0
2026-01-15 07:00:00,L05,COMP_L05_01,-18.3,31.3,8.5,3.5,24.9,196.9,13,1,0,0,0,0
2026-01-15 07:15:00,L05,COMP_L05_01,-18.3,31.9,8.2,3.5,22.9,203.4,15,2,0,0,0,0
2026-01-15 07:30:00,L05,COMP_L05_01,-18.8,31.6,8.9,3.3,25.3,198.4,15,3,0,0,0,0
2026-01-15 07:45:00,L05,COMP_L05_01,-18.8,32.4,8.8,3.3,23.0,198.2,15,3,0,0,0,0
2026-01-15 08:00:00,L05,COMP_L05_01,-17.8,29.8,8.8,3.3,24.4,199.9,15,3,0,0,0,0
2026-01-15 08:15:00,L05,COMP_L05_01,-18.4,30.4,9.0,3.3,23.9,201.0,15,2,0,0,0,0
2026-01-15 08:30:00,L05,COMP_L05_01,-17.7,27.2,8.6,3.1,23.7,200.4,15,3,0,0,0,0
2026-01-15 08:45:00,L05,COMP_L05_01,-18.4,30.1,8.1,3.6,25.3,203.5,14,1,0,0,0,0
2026-01-15 09:00:00,L05,COMP_L05_01,-19.2,31.4,8.6,3.4,24.9,198.1,15,1,0,0,0,0
2026-01-15 09:15:00,L05,COMP_L05_01,-18.6,28.9,8.7,3.4,25.8,195.6,13,2,0,0,0,0
2026-01-15 09:30:00,L05,COMP_L05_01,-19.2,31.5,8.9,3.4,24.4,202.2,13,2,0,0,0,0
2026-01-15 09:45:00,L05,COMP_L05_01,-18.6,28.6,8.5,3.2,24.9,207.4,14,3,0,0,0,0
2026-01-15 10:00:00,L05,COMP_L05_01,-18.4,28.8,8.6,3.3,24.1,197.2,13,1,0,0,0,0
2026-01-15 10:15:00,L05,COMP_L05_01,-17.3,28.4,9.6,3.4,24.1,197.7,14,1,0,0,0,0
2026-01-15 10:30:00,L05,COMP_L05_01,-18.2,29.9,8.8,3.2,23.4,203.5,13,3,0,0,0,0
2026-01-15 10:45:00,L05,COMP_L05_01,-17.7,30.4,9.1,3.4,25.0,208.4,15,2,0,0,0,0
2026-01-15 11:00:00,L05,COMP_L05_01,-18.4,28.8,9.1,2.9,24.1,197.6,15,3,0,0,0,0
2026-01-15 11:15:00,L05,COMP_L05_01,-19.7,30.0,9.0,3.3,25.3,187.9,14,3,0,0,0,0
2026-01-15 11:30:00,L05,COMP_L05_01,-18.8,30.6,8.9,3.1,21.9,200.9,14,2,0,0,0,0
2026-01-15 11:45:00,L05,COMP_L05_01,-18.7,32.0,8.7,3.3,24.8,204.2,13,1,0,0,0,0
2026-01-15 12:00:00,L05,COMP_L05_01,-18.2,29.8,8.4,3.1,23.4,204.8,13,3,0,0,0,0
2026-01-15 12:15:00,L05,COMP_L05_01,-19.3,28.9,8.8,3.2,24.0,203.2,13,3,0,0,0,0
2026-01-15 12:30:00,L05,COMP_L05_01,-18.2,33.4,9.4,3.5,25.8,199.8,14,3,0,0,0,0
2026-01-15 12:45:00,L05,COMP_L05_01,-18.2,30.6,9.0,3.3,25.1,206.4,13,3,0,0,0,0
2026-01-15 13:00:00,L05,COMP_L05_01,-19.1,29.9,8.7,3.2,24.4,200.1,14,1,0,0,0,0
2026-01-15 13:15:00,L05,COMP_L05_01,-18.4,31.9,9.0,3.3,24.4,197.2,15,2,0,0,0,0
2026-01-15 13:30:00,L05,COMP_L05_01,-18.7,32.8,9.0,3.5,25.2,201.0,15,3,0,0,0,0
2026-01-15 13:45:00,L05,COMP_L05_01,-20.0,30.3,9.7,3.4,23.9,198.8,15,1,0,0,0,0
2026-01-15 14:00:00,L05,COMP_L05_01,-18.5,29.9,9.1,3.3,24.9,201.4,13,1,0,0,0,0
2026-01-15 14:15:00,L05,COMP_L05_01,-19.0,29.7,8.6,3.6,24.9,199.3,15,3,0,0,0,0
2026-01-15 14:30:00,L05,COMP_L05_01,-18.3,28.5,8.4,3.4,23.3,194.8,13,2,1,0,0,0
2026-01-15 14:45:00,L05,COMP_L05_01,-18.8,30.8,8.4,3.2,23.0,197.3,13,2,0,0,0,0
2026-01-15 15:00:00,L05,COMP_L05_01,-18.8,28.1,9.3,3.3,25.0,201.2,13,3,0,0,0,0
2026-01-15 15:15:00,L05,COMP_L05_01,-18.6,30.3,9.0,3.5,24.2,209.6,14,3,0,0,0,0
2026-01-15 15:30:00,L05,COMP_L05_01,-18.5,31.5,9.9,3.1,26.7,193.7,13,1,0,0,0,0
2026-01-15 15:45:00,L05,COMP_L05_01,-19.1,30.8,9.0,3.5,22.4,202.1,14,2,0,0,0,0
2026-01-15 16:00:00,L05,COMP_L05_01,-18.8,30.8,8.5,3.1,23.4,199.8,14,3,0,0,0,0
2026-01-15 16:15:00,L05,COMP_L05_01,-18.0,32.1,9.1,3.3,24.6,199.6,14,3,0,0,0,0
2026-01-15 16:30:00,L05,COMP_L05_01,-18.1,31.0,9.8,3.4,24.9,200.8,15,3,0,0,0,0
2026-01-15 16:45:00,L05,COMP_L05_01,-19.0,29.8,8.9,3.2,25.0,191.8,15,3,0,0,0,0
2026-01-15 17:00:00,L05,COMP_L05_01,-18.9,30.6,9.3,3.0,22.4,197.9,13,3,0,0,0,0
2026-01-15 17:15:00,L05,COMP_L05_01,-18.5,30.7,8.7,3.1,24.5,199.8,14,2,0,0,0,0
2026-01-15 17:30:00,L05,COMP_L05_01,-18.4,29.6,8.7,2.9,23.2,198.1,13,3,0,0,0,0
2026-01-15 17:45:00,L05,COMP_L05_01,-18.2,30.4,8.8,3.1,25.4,208.0,13,1,0,0,0,0
2026-01-15 18:00:00,L05,COMP_L05_01,-17.8,27.7,8.3,3.3,24.9,205.4,15,1,0,0,0,0
2026-01-15 18:15:00,L05,COMP_L05_01,-18.8,30.6,8.8,3.2,25.1,198.5,15,3,0,0,0,0
2026-01-15 18:30:00,L05,COMP_L05_01,-18.9,30.9,8.8,3.1,23.3,203.2,13,3,0,0,0,0
2026-01-15 18:45:00,L05,COMP_L05_01,-18.5,30.8,8.6,3.5,24.0,201.0,13,3,0,0,0,0
2026-01-15 19:00:00,L05,COMP_L05_01,-17.5,31.6,8.8,3.2,24.0,197.5,14,2,0,0,0,0
2026-01-15 19:15:00,L05,COMP_L05_01,-19.1,31.4,9.2,3.0,23.9,201.3,15,1,0,0,0,0
2026-01-15 19:30:00,L05,COMP_L05_01,-18.5,29.8,8.7,3.3,25.7,197.9,14,3,0,0,0,0
2026-01-15 19:45:00,L05,COMP_L05_01,-19.3,31.2,8.9,3.5,25.1,195.0,14,2,0,0,0,0
2026-01-15 20:00:00,L05,COMP_L05_01,-19.1,27.0,9.0,2.9,25.1,198.0,15,3,0,0,0,0
2026-01-15 20:15:00,L05,COMP_L05_01,-18.5,30.1,8.4,3.3,24.7,198.3,14,3,0,0,0,0
2026-01-15 20:30:00,L05,COMP_L05_01,-17.7,29.2,8.9,3.1,23.9,201.4,15,1,0,0,0,0
2026-01-15 20:45:00,L05,COMP_L05_01,-18.7,30.5,9.4,3.2,24.7,205.3,14,3,0,0,0,0
2026-01-15 21:00:00,L05,COMP_L05_01,-18.1,31.3,8.9,3.3,25.7,201.7,15,2,0,0,0,0
2026-01-15 21:15:00,L05,COMP_L05_01,-19.0,28.0,8.4,3.4,25.3,195.7,14,2,0,0,0,0
2026-01-15 21:30:00,L05,COMP_L05_01,-18.5,30.6,9.5,3.4,24.5,199.5,13,1,0,0,0,0
2026-01-15 21:45:00,L05,COMP_L05_01,-17.8,30.8,8.8,3.5,23.9,201.5,14,1,0,0,0,0
2026-01-15 22:00:00,L05,COMP_L05_01,-18.6,30.4,9.7,3.4,23.9,199.3,15,3,0,0,0,0
2026-01-15 22:15:00,L05,COMP_L05_01,-19.5,28.2,9.3,3.5,25.7,193.2,13,3,0,0,0,0
2026-01-15 22:30:00,L05,COMP_L05_01,-19.0,29.3,8.8,3.3,24.2,202.5,14,3,0,0,0,0
2026-01-15 22:45:00,L05,COMP_L05_01,-19.9,28.4,9.2,3.2,25.5,195.0,15,2,1,0,0,0
2026-01-15 23:00:00,L05,COMP_L05_01,-18.7,28.0,8.8,3.3,24.5,196.0,15,3,0,0,0,0
2026-01-15 23:15:00,L05,COMP_L05_01,-18.3,33.5,9.2,3.1,25.0,205.2,13,1,0,0,0,0
2026-01-15 23:30:00,L05,COMP_L05_01,-17.8,31.3,8.6,3.5,23.5,202.7,14,3,0,0,0,0
2026-01-15 23:45:00,L05,COMP_L05_01,-18.1,31.3,9.4,3.4,24.4,199.8,15,3,0,0,0,0
2026-01-16 00:00:00,L05,COMP_L05_01,-18.3,30.5,8.2,3.3,25.8,198.3,13,1,0,0,0,0
2026-01-16 00:15:00,L05,COMP_L05_01,-18.1,32.2,8.8,3.1,24.8,197.2,14,3,0,0,0,0
2026-01-16 00:30:00,L05,COMP_L05_01,-18.7,31.9,8.8,3.5,25.6,207.1,14,1,0,0,0,0
2026-01-16 00:45:00,L05,COMP_L05_01,-19.8,31.5,8.9,3.2,24.4,200.4,15,1,0,0,0,0
2026-01-16 01:00:00,L05,COMP_L05_01,-19.1,32.3,8.4,3.4,23.9,205.3,14,2,0,0,0,0
2026-01-16 01:15:00,L05,COMP_L05_01,-18.6,29.6,9.3,3.4,23.5,195.2,15,2,0,0,0,0
2026-01-16 01:30:00,L05,COMP_L05_01,-18.9,29.6,9.8,3.2,25.3,209.0,13,3,0,0,0,0
2026-01-16 01:45:00,L05,COMP_L05_01,-18.5,29.5,9.4,3.5,23.2,206.6,15,1,0,0,0,0
2026-01-16 02:00:00,L05,COMP_L05_01,-18.5,30.5,8.7,3.3,22.8,204.0,14,1,0,0,0,0
2026-01-16 02:15:00,L05,COMP_L05_01,-17.5,28.9,8.5,3.9,25.4,203.1,13,3,0,0,0,0
2026-01-16 02:30:00,L05,COMP_L05_01,-18.8,32.7,8.7,3.3,23.8,206.1,13,3,0,0,0,0
2026-01-16 02:45:00,L05,COMP_L05_01,-18.9,30.8,9.2,3.3,23.9,198.1,15,1,0,0,0,0
2026-01-16 03:00:00,L05,COMP_L05_01,-17.8,31.0,8.2,3.3,23.2,197.7,15,1,0,0,0,0
2026-01-16 03:15:00,L05,COMP_L05_01,-16.9,30.7,8.4,3.3,25.0,197.2,15,3,0,0,0,0
2026-01-16 03:30:00,L05,COMP_L05_01,-18.4,28.9,8.5,3.6,24.3,199.6,15,2,0,0,0,0
2026-01-16 03:45:00,L05,COMP_L05_01,-18.9,29.4,9.3,3.4,24.3,206.0,14,3,0,0,0,0
2026-01-16 04:00:00,L05,COMP_L05_01,-18.1,29.7,8.3,3.4,24.1,207.6,15,1,1,0,0,0
2026-01-16 04:15:00,L05,COMP_L05_01,-18.4,31.1,9.7,3.4,25.8,202.3,14,2,0,0,0,0
2026-01-16 04:30:00,L05,COMP_L05_01,-19.4,29.1,8.9,3.3,23.6,204.6,13,1,0,0,0,0
2026-01-16 04:45:00,L05,COMP_L05_01,-18.6,29.3,9.2,3.5,23.2,201.3,14,1,0,0,0,0
2026-01-16 05:00:00,L05,COMP_L05_01,-18.8,30.5,9.7,3.3,23.5,197.7,14,2,0,0,0,0
2026-01-16 05:15:00,L05,COMP_L05_01,-17.5,30.8,9.6,3.5,24.8,199.2,14,3,0,0,0,0
2026-01-16 05:30:00,L05,COMP_L05_01,-18.9,28.5,9.0,3.3,23.3,202.5,13,2,0,0,0,0
2026-01-16 05:45:00,L05,COMP_L05_01,-18.2,29.7,9.1,3.0,25.4,203.0,15,3,0,0,0,0
2026-01-16 06:00:00,L05,COMP_L05_01,-18.5,29.5,10.0,3.1,23.3,195.7,14,2,0,0,0,0
2026-01-16 06:15:00,L05,COMP_L05_01,-17.9,28.0,8.5,3.5,21.9,204.0,14,1,0,0,0,0
2026-01-16 06:30:00,L05,COMP_L05_01,-18.3,30.6,9.4,3.2,23.0,203.4,14,3,0,0,0,0
2026-01-16 06:45:00,L05,COMP_L05_01,-18.4,29.6,8.9,3.5,25.6,197.4,15,2,0,0,0,0
2026-01-16 07:00:00,L05,COMP_L05_01,-18.6,29.7,8.8,3.2,25.1,197.9,15,3,0,0,0,0
2026-01-16 07:15:00,L05,COMP_L05_01,-18.2,29.3,9.4,3.4,24.1,202.5,13,1,0,0,0,0
2026-01-16 07:30:00,L05,COMP_L05_01,-19.0,32.3,8.9,3.1,24.5,204.6,14,2,1,0,0,0
2026-01-16 07:45:00,L05,COMP_L05_01,-17.9,33.3,9.4,3.4,23.7,204.0,15,2,0,0,0,0
2026-01-16 08:00:00,L05,COMP_L05_01,-17.4,30.7,9.2,3.6,26.3,200.4,13,1,0,0,0,0
2026-01-16 08:15:00,L05,COMP_L05_01,-19.0,31.5,8.5,2.9,24.5,202.1,15,2,0,0,0,0
2026-01-16 08:30:00,L05,COMP_L05_01,-17.8,28.7,8.9,3.1,23.9,197.8,15,1,0,0,0,0
2026-01-16 08:45:00,L05,COMP_L05_01,-19.8,30.3,8.5,3.3,24.5,200.4,14,1,1,0,0,0
2026-01-16 09:00:00,L05,COMP_L05_01,-19.3,29.2,8.5,3.4,23.9,204.9,13,2,0,0,0,0
2026-01-16 09:15:00,L05,COMP_L05_01,-18.9,29.9,8.6,3.4,24.0,205.6,14,1,0,0,0,0
2026-01-16 09:30:00,L05,COMP_L05_01,-18.7,33.2,9.4,3.2,23.8,205.8,14,1,0,0,0,0
2026-01-16 09:45:00,L05,COMP_L05_01,-18.2,29.7,9.0,3.1,24.6,201.5,14,1,0,0,0,0
2026-01-16 10:00:00,L05,COMP_L05_01,-18.4,29.3,8.6,3.4,23.7,200.8,14,2,1,0,0,0
2026-01-16 10:15:00,L05,COMP_L05_01,-19.3,30.9,9.4,3.5,23.9,198.1,15,2,0,0,0,0
2026-01-16 10:30:00,L05,COMP_L05_01,-19.5,31.0,8.2,3.3,26.4,205.6,15,3,0,0,0,0
2026-01-16 10:45:00,L05,COMP_L05_01,-18.2,32.8,8.8,3.2,23.5,198.2,15,3,0,0,0,0
2026-01-16 11:00:00,L05,COMP_L05_01,-18.9,32.1,9.0,3.4,25.1,200.3,13,1,0,0,0,0
2026-01-16 11:15:00,L05,COMP_L05_01,-19.2,28.1,9.0,3.3,25.0,203.4,14,3,0,0,0,0
2026-01-16 11:30:00,L05,COMP_L05_01,-18.5,31.5,8.9,3.6,26.9,205.0,13,1,0,0,0,0
2026-01-16 11:45:00,L05,COMP_L05_01,-17.2,30.0,8.7,3.3,23.9,198.1,13,3,0,0,0,0
2026-01-16 12:00:00,L05,COMP_L05_01,-18.0,28.5,8.7,3.0,23.1,200.3,14,1,0,0,0,0
2026-01-16 12:15:00,L05,COMP_L05_01,-18.6,29.0,8.9,3.4,23.7,201.8,14,3,0,0,0,0
2026-01-16 12:30:00,L05,COMP_L05_01,-17.5,30.6,9.2,3.0,24.5,204.7,13,2,0,0,0,0
2026-01-16 12:45:00,L05,COMP_L05_01,-19.4,31.7,9.5,3.5,24.2,201.9,14,1,0,0,0,0
2026-01-16 13:00:00,L05,COMP_L05_01,-19.2,28.6,9.1,3.3,24.1,199.4,14,3,0,0,0,0
2026-01-16 13:15:00,L05,COMP_L05_01,-19.8,30.5,8.8,3.3,25.1,198.5,15,2,0,0,0,0
2026-01-16 13:30:00,L05,COMP_L05_01,-18.9,30.3,8.7,3.2,23.7,193.5,14,1,0,0,0,0
2026-01-16 13:45:00,L05,COMP_L05_01,-18.7,32.5,9.5,3.2,23.7,193.7,14,2,0,0,0,0
2026-01-16 14:00:00,L05,COMP_L05_01,-18.9,31.0,9.3,3.3,23.9,202.5,13,3,0,0,0,0
2026-01-16 14:15:00,L05,COMP_L05_01,-18.1,27.0,9.4,3.5,25.4,198.2,15,1,0,0,0,0
2026-01-16 14:30:00,L05,COMP_L05_01,-19.0,31.0,8.5,3.4,23.7,198.9,14,1,0,0,0,0
2026-01-16 14:45:00,L05,COMP_L05_01,-17.8,31.1,9.1,3.1,24.3,200.5,14,3,0,0,0,0
2026-01-16 15:00:00,L05,COMP_L05_01,-19.4,31.1,9.2,3.0,25.0,198.3,13,1,0,0,0,0
2026-01-16 15:15:00,L05,COMP_L05_01,-19.1,30.5,8.7,3.2,24.4,195.7,13,3,0,0,0,0
2026-01-16 15:30:00,L05,COMP_L05_01,-18.6,30.6,8.6,3.2,23.6,204.3,15,3,0,0,0,0
2026-01-16 15:45:00,L05,COMP_L05_01,-18.1,31.7,9.1,3.2,22.9,203.8,14,2,0,0,0,0
2026-01-16 16:00:00,L05,COMP_L05_01,-18.9,30.6,9.1,3.1,24.9,200.9,13,3,0,0,0,0
2026-01-16 16:15:00,L05,COMP_L05_01,-17.8,31.6,8.9,3.0,24.7,204.6,15,3,0,0,0,0
2026-01-16 16:30:00,L05,COMP_L05_01,-18.1,30.2,8.9,3.4,25.4,197.2,13,1,0,0,0,0
2026-01-16 16:45:00,L05,COMP_L05_01,-19.4,28.9,9.0,3.4,24.6,204.9,13,2,0,0,0,0
2026-01-16 17:00:00,L05,COMP_L05_01,-19.5,29.2,8.8,3.3,23.8,192.6,13,1,0,0,0,0
2026-01-16 17:15:00,L05,COMP_L05_01,-19.3,29.3,9.1,3.2,26.0,199.2,13,3,0,0,0,0
2026-01-16 17:30:00,L05,COMP_L05_01,-18.9,32.4,9.2,3.1,23.9,201.8,13,3,0,0,0,0
2026-01-16 17:45:00,L05,COMP_L05_01,-18.6,31.1,8.9,3.1,24.3,203.4,15,1,0,0,0,0
2026-01-16 18:00:00,L05,COMP_L05_01,-18.6,31.8,8.5,3.0,24.4,200.8,14,2,0,0,0,0
2026-01-16 18:15:00,L05,COMP_L05_01,-18.0,32.5,8.8,3.4,23.8,202.9,13,1,0,0,0,0
2026-01-16 18:30:00,L05,COMP_L05_01,-18.7,30.4,9.4,3.1,24.4,196.0,15,3,0,0,0,0
2026-01-16 18:45:00,L05,COMP_L05_01,-18.8,31.2,9.3,3.3,23.8,202.9,13,2,0,0,0,0
2026-01-16 19:00:00,L05,COMP_L05_01,-17.7,30.9,9.2,3.4,25.1,206.8,13,1,0,0,0,0
2026-01-16 19:15:00,L05,COMP_L05_01,-18.7,30.6,9.3,3.7,22.1,204.7,13,3,0,0,0,0
